level,label,label_en,label_cn,path_text,parent_path_text,node_id,aria_haspopup,aria_owns,has_children,selected,checked,disabled,class_name
2,Classroom Decorations(教室装饰),Classroom Decorations,教室装饰,Office & School Supplies(办公与学校用品) > Classroom Decorations(教室装饰),Office & School Supplies(办公与学校用品),cascader-menu-9493-1-2,False,,False,False,False,False,el-cascader-node is-selectable
2,Desk Accessories(桌面配件),Desk Accessories,桌面配件,Office & School Supplies(办公与学校用品) > Desk Accessories(桌面配件),Office & School Supplies(办公与学校用品),cascader-menu-9493-1-3,False,,False,False,False,False,el-cascader-node is-selectable
2,Desks & Workstations(办公桌),Desks & Workstations,办公桌,Office & School Supplies(办公与学校用品) > Desks & Workstations(办公桌),Office & School Supplies(办公与学校用品),cascader-menu-9493-1-4,False,,False,False,False,False,el-cascader-node is-selectable
2,Gift Wrap & Crafts(礼品包装),Gift Wrap & Crafts,礼品包装,Office & School Supplies(办公与学校用品) > Gift Wrap & Crafts(礼品包装),Office & School Supplies(办公与学校用品),cascader-menu-9493-1-5,False,,False,False,False,False,el-cascader-node is-selectable
2,Greeting Cards & Postcards(贺卡与明信片),Greeting Cards & Postcards,贺卡与明信片,Office & School Supplies(办公与学校用品) > Greeting Cards & Postcards(贺卡与明信片),Office & School Supplies(办公与学校用品),cascader-menu-9493-1-6,False,,False,False,False,False,el-cascader-node is-selectable
2,Office & School Supplies(办公与学校用品),Office & School Supplies,办公与学校用品,Office & School Supplies(办公与学校用品) > Office & School Supplies(办公与学校用品),Office & School Supplies(办公与学校用品),cascader-menu-9493-1-7,False,,False,False,False,False,el-cascader-node is-selectable
2,Office Electronics(办公电子设备),Office Electronics,办公电子设备,Office & School Supplies(办公与学校用品) > Office Electronics(办公电子设备),Office & School Supplies(办公与学校用品),cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
2,Office Furniture & Parts(办公家具),Office Furniture & Parts,办公家具,Office & School Supplies(办公与学校用品) > Office Furniture & Parts(办公家具),Office & School Supplies(办公与学校用品),cascader-menu-9493-1-9,False,,False,False,False,False,el-cascader-node is-selectable
2,Office Lighting(办公灯具),Office Lighting,办公灯具,Office & School Supplies(办公与学校用品) > Office Lighting(办公灯具),Office & School Supplies(办公与学校用品),cascader-menu-9493-1-10,False,,False,False,False,False,el-cascader-node is-selectable
2,Packing & Shipping(包装与运输),Packing & Shipping,包装与运输,Office & School Supplies(办公与学校用品) > Packing & Shipping(包装与运输),Office & School Supplies(办公与学校用品),cascader-menu-9493-1-11,False,,False,False,False,False,el-cascader-node is-selectable
2,"Papers, Labels & Indexes(纸张、标签及便利贴)","Papers, Labels & Indexes",纸张、标签及便利贴,"Office & School Supplies(办公与学校用品) > Papers, Labels & Indexes(纸张、标签及便利贴)",Office & School Supplies(办公与学校用品),cascader-menu-9493-1-12,False,,False,False,False,False,el-cascader-node is-selectable
2,Stationery Stickers(文具贴纸),Stationery Stickers,文具贴纸,Office & School Supplies(办公与学校用品) > Stationery Stickers(文具贴纸),Office & School Supplies(办公与学校用品),cascader-menu-9493-1-13,False,,False,False,False,False,el-cascader-node is-selectable
2,Storage & Organization(存储收纳),Storage & Organization,存储收纳,Office & School Supplies(办公与学校用品) > Storage & Organization(存储收纳),Office & School Supplies(办公与学校用品),cascader-menu-9493-1-14,False,,False,False,False,False,el-cascader-node is-selectable
2,"Tape, Adhesives & Fasteners(粘合、固定用品)","Tape, Adhesives & Fasteners",粘合、固定用品,"Office & School Supplies(办公与学校用品) > Tape, Adhesives & Fasteners(粘合、固定用品)",Office & School Supplies(办公与学校用品),cascader-menu-9493-1-15,False,,False,False,False,False,el-cascader-node is-selectable
2,Writing Supplies & Correction Supplies(书写文具与修正用品),Writing Supplies & Correction Supplies,书写文具与修正用品,Office & School Supplies(办公与学校用品) > Writing Supplies & Correction Supplies(书写文具与修正用品),Office & School Supplies(办公与学校用品),cascader-menu-9493-1-16,False,,False,False,False,False,el-cascader-node is-selectable
1,"Patio, Lawn & Garden(庭院、草坪和园艺)","Patio, Lawn & Garden",庭院、草坪和园艺,"Patio, Lawn & Garden(庭院、草坪和园艺)",,cascader-menu-536-0-25,True,cascader-menu-536-0,True,False,False,False,el-cascader-node is-selectable
2,Backyard Livestock & Bee Care(后院畜牧和养蜂),Backyard Livestock & Bee Care,后院畜牧和养蜂,"Patio, Lawn & Garden(庭院、草坪和园艺) > Backyard Livestock & Bee Care(后院畜牧和养蜂)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-0,False,,False,False,False,False,el-cascader-node is-selectable
2,Bird & Wildlife Care(庭院喂鸟用品),Bird & Wildlife Care,庭院喂鸟用品,"Patio, Lawn & Garden(庭院、草坪和园艺) > Bird & Wildlife Care(庭院喂鸟用品)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-1,False,,False,False,False,False,el-cascader-node is-selectable
2,"Canopies, Gazebos & Pergolas(天蓬、凉亭用品)","Canopies, Gazebos & Pergolas",天蓬、凉亭用品,"Patio, Lawn & Garden(庭院、草坪和园艺) > Canopies, Gazebos & Pergolas(天蓬、凉亭用品)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-2,False,,False,False,False,False,el-cascader-node is-selectable
2,Decorative Garden Stakes(庭院装饰地插),Decorative Garden Stakes,庭院装饰地插,"Patio, Lawn & Garden(庭院、草坪和园艺) > Decorative Garden Stakes(庭院装饰地插)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-3,False,,False,False,False,False,el-cascader-node is-selectable
2,Garden Sculptures(花园雕塑),Garden Sculptures,花园雕塑,"Patio, Lawn & Garden(庭院、草坪和园艺) > Garden Sculptures(花园雕塑)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-4,False,,False,False,False,False,el-cascader-node is-selectable
2,Gardening Tools(园艺工具),Gardening Tools,园艺工具,"Patio, Lawn & Garden(庭院、草坪和园艺) > Gardening Tools(园艺工具)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-5,False,,False,False,False,False,el-cascader-node is-selectable
2,Generators&Portable Power(户外发电机和便携式电源),Generators&Portable Power,户外发电机和便携式电源,"Patio, Lawn & Garden(庭院、草坪和园艺) > Generators&Portable Power(户外发电机和便携式电源)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-6,False,,False,False,False,False,el-cascader-node is-selectable
2,Greenhouses & Growing Lights(温室用品及植物生长灯),Greenhouses & Growing Lights,温室用品及植物生长灯,"Patio, Lawn & Garden(庭院、草坪和园艺) > Greenhouses & Growing Lights(温室用品及植物生长灯)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-7,False,,False,False,False,False,el-cascader-node is-selectable
2,Grills & Outdoor Cooking(户外烧烤用具),Grills & Outdoor Cooking,户外烧烤用具,"Patio, Lawn & Garden(庭院、草坪和园艺) > Grills & Outdoor Cooking(户外烧烤用具)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
2,Mowers & Outdoor Power Tools(电动工具及配件),Mowers & Outdoor Power Tools,电动工具及配件,"Patio, Lawn & Garden(庭院、草坪和园艺) > Mowers & Outdoor Power Tools(电动工具及配件)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-9,False,,False,False,False,False,el-cascader-node is-selectable
2,Outdoor Carts & Picnic(野餐用品),Outdoor Carts & Picnic,野餐用品,"Patio, Lawn & Garden(庭院、草坪和园艺) > Outdoor Carts & Picnic(野餐用品)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-10,False,,False,False,False,False,el-cascader-node is-selectable
2,Outdoor Decor(户外装饰),Outdoor Decor,户外装饰,"Patio, Lawn & Garden(庭院、草坪和园艺) > Outdoor Decor(户外装饰)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-11,False,,False,False,False,False,el-cascader-node is-selectable
2,Outdoor Heating & Cooling(户外取暖及制冷用品),Outdoor Heating & Cooling,户外取暖及制冷用品,"Patio, Lawn & Garden(庭院、草坪和园艺) > Outdoor Heating & Cooling(户外取暖及制冷用品)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-12,False,,False,False,False,False,el-cascader-node is-selectable
2,Outdoor Holiday Decor(户外节日装饰),Outdoor Holiday Decor,户外节日装饰,"Patio, Lawn & Garden(庭院、草坪和园艺) > Outdoor Holiday Decor(户外节日装饰)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-13,False,,False,False,False,False,el-cascader-node is-selectable
2,Outdoor Lighting(户外照明),Outdoor Lighting,户外照明,"Patio, Lawn & Garden(庭院、草坪和园艺) > Outdoor Lighting(户外照明)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-14,False,,False,False,False,False,el-cascader-node is-selectable
2,Outdoor Storage(室外储物),Outdoor Storage,室外储物,"Patio, Lawn & Garden(庭院、草坪和园艺) > Outdoor Storage(室外储物)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-15,False,,False,False,False,False,el-cascader-node is-selectable
2,Pest Control(防虫用品),Pest Control,防虫用品,"Patio, Lawn & Garden(庭院、草坪和园艺) > Pest Control(防虫用品)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-16,False,,False,False,False,False,el-cascader-node is-selectable
2,Plant Support & Care(植物支撑架及护理),Plant Support & Care,植物支撑架及护理,"Patio, Lawn & Garden(庭院、草坪和园艺) > Plant Support & Care(植物支撑架及护理)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-17,False,,False,False,False,False,el-cascader-node is-selectable
2,Planters & Containers(花盆容器),Planters & Containers,花盆容器,"Patio, Lawn & Garden(庭院、草坪和园艺) > Planters & Containers(花盆容器)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-18,False,,False,False,False,False,el-cascader-node is-selectable
2,"Plants, Seeds & Bulbs(植株、种子和球茎)","Plants, Seeds & Bulbs",植株、种子和球茎,"Patio, Lawn & Garden(庭院、草坪和园艺) > Plants, Seeds & Bulbs(植株、种子和球茎)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-19,False,,False,False,False,False,el-cascader-node is-selectable
2,Pools & Hot Tubs(泳池用品),Pools & Hot Tubs,泳池用品,"Patio, Lawn & Garden(庭院、草坪和园艺) > Pools & Hot Tubs(泳池用品)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-20,False,,False,False,False,False,el-cascader-node is-selectable
2,Snow Removal(除雪防滑用品),Snow Removal,除雪防滑用品,"Patio, Lawn & Garden(庭院、草坪和园艺) > Snow Removal(除雪防滑用品)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-21,False,,False,False,False,False,el-cascader-node is-selectable
2,Thermometers & Weather Instruments(温湿度计和气象仪器),Thermometers & Weather Instruments,温湿度计和气象仪器,"Patio, Lawn & Garden(庭院、草坪和园艺) > Thermometers & Weather Instruments(温湿度计和气象仪器)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-22,False,,False,False,False,False,el-cascader-node is-selectable
2,Water Gardens & Ponds(池塘及水景用品),Water Gardens & Ponds,池塘及水景用品,"Patio, Lawn & Garden(庭院、草坪和园艺) > Water Gardens & Ponds(池塘及水景用品)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-23,False,,False,False,False,False,el-cascader-node is-selectable
2,Watering & Irrigation(浇灌工具),Watering & Irrigation,浇灌工具,"Patio, Lawn & Garden(庭院、草坪和园艺) > Watering & Irrigation(浇灌工具)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-24,False,,False,False,False,False,el-cascader-node is-selectable
2,Yard Signs & Wall Art(指示牌及户外墙饰),Yard Signs & Wall Art,指示牌及户外墙饰,"Patio, Lawn & Garden(庭院、草坪和园艺) > Yard Signs & Wall Art(指示牌及户外墙饰)","Patio, Lawn & Garden(庭院、草坪和园艺)",cascader-menu-9493-1-25,False,,False,False,False,False,el-cascader-node is-selectable
1,Pet Supplies(宠物用品),Pet Supplies,宠物用品,Pet Supplies(宠物用品),,cascader-menu-536-0-26,True,cascader-menu-536-0,True,False,False,False,el-cascader-node is-selectable
2,Birds(鸟类),Birds,鸟类,Pet Supplies(宠物用品) > Birds(鸟类),Pet Supplies(宠物用品),cascader-menu-9493-1-0,False,,False,False,False,False,el-cascader-node is-selectable
2,Bowls & Feeders(宠物投喂器),Bowls & Feeders,宠物投喂器,Pet Supplies(宠物用品) > Bowls & Feeders(宠物投喂器),Pet Supplies(宠物用品),cascader-menu-9493-1-1,False,,False,False,False,False,el-cascader-node is-selectable
2,Carriers & Travel Products(宠物外出用品),Carriers & Travel Products,宠物外出用品,Pet Supplies(宠物用品) > Carriers & Travel Products(宠物外出用品),Pet Supplies(宠物用品),cascader-menu-9493-1-2,False,,False,False,False,False,el-cascader-node is-selectable
2,"Fish, Reptiles & Amphibians(水族两栖)","Fish, Reptiles & Amphibians",水族两栖,"Pet Supplies(宠物用品) > Fish, Reptiles & Amphibians(水族两栖)",Pet Supplies(宠物用品),cascader-menu-9493-1-3,False,,False,False,False,False,el-cascader-node is-selectable
2,Health Supplies(健康护理用品),Health Supplies,健康护理用品,Pet Supplies(宠物用品) > Health Supplies(健康护理用品),Pet Supplies(宠物用品),cascader-menu-9493-1-4,False,,False,False,False,False,el-cascader-node is-selectable
2,Horse Supplies(马用品),Horse Supplies,马用品,Pet Supplies(宠物用品) > Horse Supplies(马用品),Pet Supplies(宠物用品),cascader-menu-9493-1-5,False,,False,False,False,False,el-cascader-node is-selectable
2,Other Pet Supplies(其他宠物用品),Other Pet Supplies,其他宠物用品,Pet Supplies(宠物用品) > Other Pet Supplies(其他宠物用品),Pet Supplies(宠物用品),cascader-menu-9493-1-6,False,,False,False,False,False,el-cascader-node is-selectable
2,Pet Apparel & Accessories(宠物服饰配饰),Pet Apparel & Accessories,宠物服饰配饰,Pet Supplies(宠物用品) > Pet Apparel & Accessories(宠物服饰配饰),Pet Supplies(宠物用品),cascader-menu-9493-1-7,False,,False,False,False,False,el-cascader-node is-selectable
2,Pet Beds & Bedding(宠物窝垫),Pet Beds & Bedding,宠物窝垫,Pet Supplies(宠物用品) > Pet Beds & Bedding(宠物窝垫),Pet Supplies(宠物用品),cascader-menu-9493-1-8,False,,False,False,False,False,el-cascader-node is-selectable
2,Pet Cleaning(宠物清洁),Pet Cleaning,宠物清洁,Pet Supplies(宠物用品) > Pet Cleaning(宠物清洁),Pet Supplies(宠物用品),cascader-menu-9493-1-9,False,,False,False,False,False,el-cascader-node is-selectable
2,"Pet Collars, Leashes & Harnesses(宠物胸背带)","Pet Collars, Leashes & Harnesses",宠物胸背带,"Pet Supplies(宠物用品) > Pet Collars, Leashes & Harnesses(宠物胸背带)",Pet Supplies(宠物用品),cascader-menu-9493-1-10,False,,False,False,False,False,el-cascader-node is-selectable
2,Pet Food & Treats(宠物主食零食),Pet Food & Treats,宠物主食零食,Pet Supplies(宠物用品) > Pet Food & Treats(宠物主食零食),Pet Supplies(宠物用品),cascader-menu-9493-1-11,False,,False,False,False,False,el-cascader-node is-selectable
2,Pet Furniture(宠物家具),Pet Furniture,宠物家具,Pet Supplies(宠物用品) > Pet Furniture(宠物家具),Pet Supplies(宠物用品),cascader-menu-9493-1-12,False,,False,False,False,False,el-cascader-node is-selectable
2,Pet Grooming(宠物梳理美容),Pet Grooming,宠物梳理美容,Pet Supplies(宠物用品) > Pet Grooming(宠物梳理美容),Pet Supplies(宠物用品),cascader-menu-9493-1-13,False,,False,False,False,False,el-cascader-node is-selectable
2,Pet Memorials & Funerary(宠物纪念和丧葬用品),Pet Memorials & Funerary,宠物纪念和丧葬用品,Pet Supplies(宠物用品) > Pet Memorials & Funerary(宠物纪念和丧葬用品),Pet Supplies(宠物用品),cascader-menu-9493-1-14,False,,False,False,False,False,el-cascader-node is-selectable
2,Pet Toys(宠物玩具),Pet Toys,宠物玩具,Pet Supplies(宠物用品) > Pet Toys(宠物玩具),Pet Supplies(宠物用品),cascader-menu-9493-1-15,False,,False,False,False,False,el-cascader-node is-selectable
2,Small Animals(小型动物),Small Animals,小型动物,Pet Supplies(宠物用品) > Small Animals(小型动物),Pet Supplies(宠物用品),cascader-menu-9493-1-16,False,,False,False,False,False,el-cascader-node is-selectable
2,Training & Behavior(宠物训练),Training & Behavior,宠物训练,Pet Supplies(宠物用品) > Training & Behavior(宠物训练),Pet Supplies(宠物用品),cascader-menu-9493-1-17,False,,False,False,False,False,el-cascader-node is-selectable
